gpsSpeed,gpsCourse,gpsAccuracyVert,gpsAccuracyHor,inOut
0.47,299.4811401,3,10,0
0.16,299.4811401,3,10,0
0.16,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,4,10,0
0,299.4811401,4,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,4,10,0
0,299.4811401,4,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,4,10,0
0,299.4811401,4,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0,299.4811401,3,10,0
0.15,299.4811401,3,10,0
0.15,299.4811401,3,10,0
0.42,299.4811401,3,10,0
0.42,299.4811401,3,10,0
2.18,299.4811401,3,10,0
2.18,299.4811401,3,10,0
5,299.4811401,3,10,0
5,299.4811401,3,10,0
6.54,299.4811401,3,5,0
6.54,299.4811401,3,5,0
8.26,298.4765625,4,5,0
8.26,298.4765625,4,5,0
9.78,298.828125,3,5,0
9.78,298.828125,3,5,0
10.74,298.8720398,3,5,0
10.74,298.8720398,3,5,0
11.7,298.8720398,3,5,0
11.7,298.8720398,3,5,0
12.34,298.8720398,3,5,0
12.34,298.8720398,3,5,0
12.38,298.8720398,3,5,0
12.38,298.8720398,3,5,0
12.09,298.8720398,3,5,0
12.09,298.8720398,3,5,0
11.49,298.8720398,3,5,0
11.49,298.8720398,3,5,0
10.11,298.8720398,3,5,0
10.11,298.8720398,3,5,0
8.69,298.8720398,4,5,0
8.69,298.8720398,4,5,0
6.34,298.8720398,3,5,0
6.34,298.8720398,3,5,0
3.95,298.8720398,3,5,0
3.95,298.8720398,3,5,0
2.24,298.8720398,3,5,0
2.24,298.8720398,3,5,0
1.96,298.8720398,3,5,0
1.96,298.8720398,3,5,0
2.16,298.8720398,3,5,0
2.16,298.8720398,3,5,0
3.89,350.15625,3,5,0
3.89,350.15625,3,5,0
5.02,29.07037544,3,5,0
5.02,29.07037544,3,5,0
6.46,29.07037544,3,5,0
6.46,29.07037544,3,5,0
8.19,29.07037544,3,5,0
8.19,29.07037544,3,5,0
9.46,29.07037544,3,5,0
9.46,29.07037544,3,5,0
10.34,29.07037544,3,5,0
10.34,29.07037544,3,5,0
11.44,29.07037544,3,5,0
11.44,29.07037544,3,5,0
12.43,29.07037544,3,5,0
12.43,29.07037544,3,5,0
13.22,29.07037544,3,5,0
13.22,29.07037544,3,5,0
13.34,29.43641472,3,5,0
13.34,29.43641472,3,5,0
12.39,29.43641472,3,5,0
12.39,29.43641472,3,5,0
10.6,29.43641472,3,5,0
10.6,29.43641472,3,5,0
8.87,29.43641472,3,5,0
8.87,29.43641472,3,5,0
7.3,29.43641472,4,5,0
7.3,29.43641472,4,5,0
4.34,63.28125,3,5,0
4.34,63.28125,3,5,0
2.34,29.43641472,3,5,0
2.34,29.43641472,3,5,0
1.81,29.43641472,3,5,0
1.81,29.43641472,3,5,0
1.75,29.43641472,3,5,0
1.75,29.43641472,3,5,0
1.62,29.43641472,3,5,0
1.62,29.43641472,3,5,0
1.59,29.43641472,3,5,0
1.59,29.43641472,3,5,0
1.98,29.43641472,3,5,0
1.98,29.43641472,3,5,0
2.87,29.43641472,3,5,0
2.87,29.43641472,3,5,0
3.1,29.43641472,3,5,0
3.1,29.43641472,3,5,0
3.76,350.15625,3,5,0
3.76,350.15625,3,5,0
4.98,332.2265625,3,5,0
4.98,332.2265625,3,5,0
6.18,301.4921875,3,5,0
6.18,301.4921875,3,5,0
7.21,301.4921875,3,5,0
7.21,301.4921875,3,5,0
8.01,299.0691223,4,5,0
8.01,299.0691223,4,5,0
8.66,299.0691223,3,5,0
8.66,299.0691223,3,5,0
8.94,299.0691223,3,5,0
8.94,299.0691223,3,5,0
9.61,299.0691223,3,5,0
9.61,299.0691223,3,5,0
10.22,299.0691223,3,5,0
10.22,299.0691223,3,5,0
8.89,299.0691223,4,5,0
8.89,299.0691223,4,5,0
8.31,299.0691223,3,5,0
8.31,299.0691223,3,5,0
8.69,299.0691223,3,5,0
8.69,299.0691223,3,5,0
9.52,298.8265991,3,5,0
9.52,298.8265991,3,5,0
10.82,298.8265991,3,5,0
10.82,298.8265991,3,5,0
11.98,298.8265991,3,5,0
11.98,298.8265991,3,5,0
12.22,298.8265991,3,5,0
12.22,298.8265991,3,5,0
11.47,298.8265991,4,5,0
11.47,298.8265991,4,5,0
12.32,298.8265991,4,10,0
12.32,298.8265991,4,10,0
11.6,298.8265991,6,10,0
11.6,298.8265991,6,10,0
11.6,298.8265991,6,10,0
7.9,298.3550415,6,10,0
7.9,298.3550415,6,10,0
7.87,298.3550415,6,10,0
8.12,298.3550415,6,10,0
8.12,298.3550415,6,10,0
10.1,298.5772095,6,10,0
10.1,298.5772095,6,10,0
10.1,298.5772095,6,10,0
12.56,298.5772095,6,10,0
12.56,298.5772095,6,10,0
13.29,298.5772095,6,10,0
13.29,298.5772095,6,10,0
12.31,298.5772095,4,5,0
12.31,298.5772095,4,5,0
10.36,298.5772095,4,5,0
10.36,298.5772095,4,5,0
8.95,298.5772095,4,5,0
8.95,298.5772095,4,5,0
8.95,298.5772095,4,5,0
8.95,298.5772095,4,5,0
6.3,258.046875,4,5,0
6.3,258.046875,4,5,0
6.92,208.7648773,4,5,0
6.92,208.7648773,4,5,0
7.33,208.7648773,4,5,0
7.33,208.7648773,4,5,0
8.02,208.7648773,4,5,0
8.02,208.7648773,4,5,0
9.38,208.7648773,4,5,0
9.38,208.7648773,4,5,0
8.48,208.7648773,4,5,0
8.48,208.7648773,4,5,0
6.34,208.7648773,4,5,0
6.34,208.7648773,4,5,0
4.66,208.7648773,4,5,0
4.66,208.7648773,4,5,0
3.65,208.7648773,4,5,0
3.65,208.7648773,4,5,0
3.65,208.7648773,4,10,0
3.65,208.7648773,4,10,0
0.51,208.7648773,4,10,0
0.51,208.7648773,4,10,0
0.6,208.7648773,4,10,0
0.6,208.7648773,4,10,0
1.12,208.7648773,4,5,0
1.12,208.7648773,4,5,0
0.99,208.7648773,4,5,0
0.99,208.7648773,4,5,0
0.99,208.7648773,4,10,0
0.99,208.7648773,4,10,0
2.57,208.7648773,4,5,0
2.57,208.7648773,4,5,0
3.1,154.3359375,4,5,0
3.1,154.3359375,4,5,0
3.83,119.2030945,4,5,0
3.83,119.2030945,4,5,0
3.95,119.2030945,4,5,0
3.95,119.2030945,4,5,0
9.08,119.2030945,4,5,0
9.08,119.2030945,4,5,0
9.88,119.5877228,4,5,0
9.88,119.5877228,4,5,0
10.22,119.5877228,4,5,0
10.22,119.5877228,4,5,0
9.05,119.5877228,4,5,0
9.05,119.5877228,4,5,0
8.54,119.5877228,4,5,0
8.54,119.5877228,4,5,0
8.42,120.6998825,4,10,0
8.42,120.6998825,4,10,0
7.4,122.9693985,4,5,0
7.4,122.9693985,4,5,0
7.56,126.7027664,4,5,0
7.56,126.7027664,4,5,0
7.65,137.1611481,4,5,0
7.65,137.1611481,4,5,0
8.04,143.6154785,4,5,0
8.04,143.6154785,4,5,0
8.41,151.4485321,4,5,0
8.41,151.4485321,4,5,0
8.71,149.0625,4,5,0
8.71,149.0625,4,5,0
7.54,169.1768799,4,5,0
7.54,169.1768799,4,5,0
6.7,177.7974091,4,5,0
6.7,177.7974091,4,5,0
6.69,181.9091492,4,5,0
6.69,181.9091492,4,5,0
7.16,187.0523071,4,5,0
7.16,187.0523071,4,5,0
8.13,187.0523071,4,5,0
8.13,187.0523071,4,5,0
7.87,199.0412598,4,5,0
7.87,199.0412598,4,5,0
7.06,199.0412598,4,5,0
7.06,199.0412598,4,5,0
7,199.0412598,4,5,0
7,199.0412598,4,5,0
5.15,231.6796875,4,5,0
5.15,231.6796875,4,5,0
3.9,247.5,4,5,0
3.9,247.5,4,5,0
3.86,275.9765625,4,5,0
3.86,275.9765625,4,5,0
3.95,298.7227478,4,5,0
3.95,298.7227478,4,5,0
4.32,298.7227478,4,5,0
4.32,298.7227478,4,5,0
4.85,298.7227478,4,5,0
4.85,298.7227478,4,5,0
-1,-1,101.341524,65,1
-1,-1,101.341524,65,1
-1,-1,45.32331767,65,1
-1,-1,45.32331767,65,1
-1,-1,45.32331767,65,1
-1,-1,45.32331767,65,1
-1,-1,45.32331767,65,1
-1,-1,45.32331767,65,1
-1,-1,45.32331767,65,1
-1,-1,45.32331767,65,1
-1,-1,29.76340625,65,1
-1,-1,29.76340625,65,1
-1,-1,29.76340625,65,1
-1,-1,29.76340625,65,1
-1,-1,29.76340625,65,1
-1,-1,29.76340625,65,1
-1,-1,29.76340625,65,1
-1,-1,17.9242094,65,1
-1,-1,17.9242094,65,1
-1,-1,17.9242094,65,1
-1,-1,17.9242094,65,1
-1,-1,17.9242094,65,1
-1,-1,17.9242094,65,1
-1,-1,12.65801553,65,1
-1,-1,12.65801553,65,1
-1,-1,11.24116882,65,1
-1,-1,11.24116882,65,1
-1,-1,11.24116882,65,1
-1,-1,11.24116882,65,1
-1,-1,11.24116882,65,1
-1,-1,11.24116882,65,1
-1,-1,11.24116882,65,1
-1,-1,11.24116882,65,1
-1,-1,11.24116882,65,1
-1,-1,11.24116882,65,1
-1,-1,11.24116882,65,1
-1,-1,11.9742333,65,1
-1,-1,11.9742333,65,1
-1,-1,11.55399154,65,1
-1,-1,11.55399154,65,1
-1,-1,11.55399154,65,1
-1,-1,11.55399154,65,1
-1,-1,11.55399154,65,1
-1,-1,11.55399154,65,1
-1,-1,11.55399154,65,1
-1,-1,11.55399154,65,1
-1,-1,11.55399154,65,1
-1,-1,11.55399154,65,1
-1,-1,11.55399154,65,1
-1,-1,11.74639707,65,1
-1,-1,11.74639707,65,1
-1,-1,11.74639707,65,1
-1,-1,11.74639707,65,1
-1,-1,11.74639707,65,1
-1,-1,11.74639707,65,1
-1,-1,11.74639707,65,1
-1,-1,11.74639707,65,1
-1,-1,11.74639707,65,1
-1,-1,11.74639707,65,1
-1,-1,11.74639707,65,1
-1,-1,11.74639707,65,1
-1,-1,11.74639707,65,1
-1,-1,12.36711162,65,1
-1,-1,12.36711162,65,1
-1,-1,12.36711162,65,1
-1,-1,12.36711162,65,1
-1,-1,12.36711162,65,1
-1,-1,12.36711162,65,1
-1,-1,12.36711162,65,1
-1,-1,12.36711162,65,1
-1,-1,12.36711162,65,1
-1,-1,12.36711162,65,1
-1,-1,12.36711162,65,1
-1,-1,12.36711162,65,1
-1,-1,12.43042957,65,1
-1,-1,12.43042957,65,1
-1,-1,12.43042957,65,1
-1,-1,12.43042957,65,1
-1,-1,11.69427979,65,1
-1,-1,11.69427979,65,1
-1,-1,11.69427979,65,1
-1,-1,11.69427979,65,1
-1,-1,11.69427979,65,1
-1,-1,11.69427979,65,1
-1,-1,11.69427979,65,1
-1,-1,11.69427979,65,1
-1,-1,11.69427979,65,1
-1,-1,11.72591968,65,1
-1,-1,11.72591968,65,1
-1,-1,11.72591968,65,1
-1,-1,11.72591968,65,1
-1,-1,11.72591968,65,1
-1,-1,11.72591968,65,1
-1,-1,11.72591968,65,1
-1,-1,11.72591968,65,1
-1,-1,11.72591968,65,1
-1,-1,11.72591968,65,1
-1,-1,11.72591968,65,1
-1,-1,11.72591968,65,1
-1,-1,11.72591968,65,1
-1,-1,12.36330717,65,1
-1,-1,12.36330717,65,1
-1,-1,12.36330717,65,1
-1,-1,12.36330717,65,1
-1,-1,12.36330717,65,1
-1,-1,12.36330717,65,1
-1,-1,12.36330717,65,1
-1,-1,12.36330717,65,1
-1,-1,12.36330717,65,1
-1,-1,12.36330717,65,1
-1,-1,12.36330717,65,1
-1,-1,12.36330717,65,1
-1,-1,12.36330717,65,1
-1,-1,11.41741013,65,1
-1,-1,11.41741013,65,1
-1,-1,11.41741013,65,1
-1,-1,11.41741013,65,1
-1,-1,11.41741013,65,1
-1,-1,11.41741013,65,1
-1,-1,11.41741013,65,1
-1,-1,11.41741013,65,1
-1,-1,11.41741013,65,1
-1,-1,11.41741013,65,1
-1,-1,11.41741013,65,1
-1,-1,11.41741013,65,1
-1,-1,11.41741013,65,1
-1,-1,10.92983897,65,1
-1,-1,10.92983897,65,1
-1,-1,10.92983897,65,1
-1,-1,10.92983897,65,1
-1,-1,10.92983897,65,1
-1,-1,10.92983897,65,1
-1,-1,10.92983897,65,1
-1,-1,10.92983897,65,1
-1,-1,10.92983897,65,1
-1,-1,10.92983897,65,1
-1,-1,10.92983897,65,1
-1,-1,10.92983897,65,1
-1,-1,10.92983897,65,1
-1,-1,11.65924803,65,1
-1,-1,11.65924803,65,1
-1,-1,11.65924803,65,1
-1,-1,11.65924803,65,1
-1,-1,11.65924803,65,1
-1,-1,11.65924803,65,1
-1,-1,11.65924803,65,1
-1,-1,11.60321235,65,1
-1,-1,11.60321235,65,1
-1,-1,11.60321235,65,1
-1,-1,11.60321235,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,141.5474899,1
-1,-1,10,141.5474899,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10.04885792,65,1
-1,-1,10.04885792,65,1
-1,-1,10.04885792,65,1
-1,-1,10.04885792,65,1
-1,-1,10.04885792,65,1
-1,-1,10.04885792,65,1
-1,-1,10.04885792,65,1
-1,-1,10.04885792,65,1
-1,-1,10.04885792,65,1
-1,-1,10.04885792,65,1
-1,-1,10.04885792,65,1
-1,-1,10.04885792,65,1
-1,-1,10.04885792,65,1
-1,-1,10.04885792,65,1
-1,-1,10.04885792,65,1
-1,-1,10.04885792,65,1
-1,-1,11.2175578,65,1
-1,-1,11.2175578,65,1
-1,-1,11.2175578,65,1
-1,-1,11.2175578,65,1
-1,-1,11.2175578,65,1
-1,-1,11.2175578,65,1
-1,-1,11.2175578,65,1
-1,-1,11.2175578,65,1
-1,-1,11.2175578,65,1
-1,-1,11.2175578,65,1
-1,-1,11.2175578,65,1
-1,-1,11.2175578,65,1
-1,-1,11.2175578,65,1
-1,-1,12.10394599,65,1
-1,-1,12.10394599,65,1
-1,-1,12.10394599,65,1
-1,-1,12.10394599,65,1
-1,-1,12.10394599,65,1
-1,-1,12.10394599,65,1
-1,-1,12.10394599,65,1
-1,-1,12.10394599,65,1
-1,-1,12.10394599,65,1
-1,-1,12.10394599,65,1
-1,-1,12.10394599,65,1
-1,-1,12.10394599,65,1
-1,-1,12.10394599,65,1
-1,-1,12.27177891,65,1
-1,-1,12.27177891,65,1
-1,-1,12.27177891,65,1
-1,-1,12.27177891,65,1
-1,-1,12.27177891,65,1
-1,-1,12.27177891,65,1
-1,-1,12.27177891,65,1
-1,-1,12.27177891,65,1
-1,-1,12.27177891,65,1
-1,-1,12.27177891,65,1
-1,-1,12.27177891,65,1
-1,-1,12.27177891,65,1
-1,-1,12.27177891,65,1
-1,-1,12.2423433,65,1
-1,-1,12.2423433,65,1
-1,-1,12.2423433,65,1
-1,-1,12.2423433,65,1
-1,-1,12.2423433,65,1
-1,-1,12.2423433,65,1
-1,-1,12.2423433,65,1
-1,-1,12.2423433,65,1
-1,-1,12.2423433,65,1
-1,-1,12.2423433,65,1
-1,-1,12.2423433,65,1
-1,-1,12.2423433,65,1
-1,-1,12.2423433,65,1
-1,-1,12.02495714,65,1
-1,-1,12.02495714,65,1
-1,-1,12.02495714,65,1
-1,-1,12.02495714,65,1
-1,-1,12.02495714,65,1
-1,-1,12.02495714,65,1
-1,-1,12.02495714,65,1
-1,-1,12.02495714,65,1
-1,-1,12.02495714,65,1
-1,-1,12.02495714,65,1
-1,-1,12.02495714,65,1
-1,-1,12.02495714,65,1
-1,-1,12.02495714,65,1
-1,-1,12.29597162,65,1
-1,-1,12.29597162,65,1
-1,-1,12.29597162,65,1
-1,-1,12.29597162,65,1
-1,-1,12.29597162,65,1
-1,-1,12.29597162,65,1
-1,-1,12.29597162,65,1
-1,-1,12.29597162,65,1
-1,-1,12.29597162,65,1
-1,-1,12.29597162,65,1
-1,-1,12.29597162,65,1
-1,-1,12.29597162,65,1
-1,-1,34.47262593,65,1
-1,-1,34.47262593,65,1
-1,-1,34.47262593,65,1
-1,-1,34.47262593,65,1
-1,-1,20.13681082,65,1
-1,-1,20.13681082,65,1
-1,-1,20.13681082,65,1
-1,-1,20.13681082,65,1
-1,-1,20.13681082,65,1
-1,-1,20.13681082,65,1
-1,-1,20.13681082,65,1
-1,-1,20.13681082,65,1
-1,-1,20.13681082,65,1
-1,-1,20.13681082,65,1
-1,-1,20.13681082,65,1
-1,-1,20.13681082,65,1
-1,-1,20.13681082,65,1
-1,-1,20.13681082,65,1
-1,-1,20.13681082,65,1
-1,-1,20.13681082,65,1
-1,-1,20.13681082,65,1
-1,-1,20.13681082,65,1
-1,-1,21.16683591,65,1
-1,-1,10.48699727,65,1
-1,-1,10.48699727,65,1
-1,-1,10.48699727,65,1
-1,-1,10.48699727,65,1
-1,-1,10.48699727,65,1
-1,-1,10.48699727,65,1
-1,-1,10.48699727,65,1
-1,-1,10.48699727,65,1
-1,-1,10.48699727,65,1
-1,-1,10.48699727,65,1
-1,-1,10.48699727,65,1
-1,-1,10.48699727,65,1
-1,-1,10.48699727,65,1
-1,-1,10.48699727,65,1
-1,-1,10.48699727,65,1
-1,-1,11.01321623,65,1
-1,-1,11.01321623,65,1
-1,-1,11.01321623,65,1
-1,-1,11.01321623,65,1
-1,-1,11.01321623,65,1
-1,-1,11.01321623,65,1
-1,-1,11.01321623,65,1
-1,-1,11.01321623,65,1
-1,-1,11.01321623,65,1
-1,-1,11.01321623,65,1
-1,-1,11.01321623,65,1
-1,-1,11.01321623,65,1
-1,-1,11.01321623,65,1
-1,-1,10.90950904,65,1
-1,-1,10.90950904,65,1
-1,-1,10.90950904,65,1
-1,-1,10.90950904,65,1
-1,-1,10.90950904,65,1
-1,-1,10.90950904,65,1
-1,-1,10.90950904,65,1
-1,-1,10.90950904,65,1
-1,-1,10.90950904,65,1
-1,-1,10.90950904,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,4,50,1
-1,-1,4,50,1
-1,-1,4,50,1
-1,-1,4,50,1
-1,-1,4,50,1
-1,-1,4,50,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,50,1
0,-1,4,50,1
0,-1,4,50,1
0,-1,4,50,1
0,-1,4,50,1
0,-1,4,50,1
0,-1,4,50,1
0,-1,4,50,1
0,-1,4,50,1
0,-1,4,50,1
-1,-1,4,100,1
-1,-1,4,100,1
0,-1,4,100,1
0,-1,4,100,1
0,-1,10,200,1
0,-1,10,200,1
0,-1,10,200,1
0,-1,10,200,1
0,-1,4,100,1
0,-1,4,100,1
0,-1,4,50,1
0,-1,4,50,1
0,-1,4,50,1
0,-1,4,50,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
-1,-1,4,50,1
-1,-1,4,50,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,30,1
0,-1,4,50,1
0,-1,4,50,1
0,-1,4,100,1
0,-1,4,100,1
0,-1,4,100,1
0,-1,4,100,1
0.003864434,-1,10,200,1
0.003864434,-1,10,200,1
0.007941896,-1,10,200,1
0.007941896,-1,10,200,1
0.01028098,-1,10,200,1
0.01028098,-1,10,200,1
0.01251149,-1,10,200,1
0.01251149,-1,10,200,1
0.01449817,-1,10,200,1
0.01449817,-1,10,200,1
0.01616252,-1,10,200,1
0.01616252,-1,10,200,1
0.1291516,-1,10,200,1
0.1291516,-1,10,200,1
0.1291516,-1,10,200,1
0.1291516,-1,10,200,1
0.1291516,-1,10,200,1
0.1291516,-1,10,200,1
0.1291516,-1,10,200,1
0.1291516,-1,10,200,1
0.1291516,-1,10,200,1
0.1291516,-1,10,200,1
0.1291516,-1,10,200,1
0.1291516,-1,10,200,1
0.1291516,-1,10,200,1
0.1291516,-1,10,200,1
0.1291516,-1,10,200,1
0.1291516,-1,10,200,1
-1,-1,10,190.7601404,1
-1,-1,10,190.7601404,1
-1,-1,10,190.7601404,1
-1,-1,10,190.7601404,1
-1,-1,10,190.7601404,1
-1,-1,10,190.7601404,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
-1,-1,10,65,1
